product_id,product_name,description,product_url,image_url,price,currency,brand,category,colour,size,ean,mpn,in_stock,condition
SH15NASL,"Wall-Mounted Cat Shelf - Natural Bamboo / 34"" / Escape Hatch","The cat shelf is a staple for a reason. Built from solid bamboo, it makes a strong, elevated platform your cat can perch on or use as a step between other pieces. It comes in 18 and 34 inch lengths, so you can size it to the spot and the cat. Want it cozier? The optional plush bed turns the shelf into a warm nook to curl up in. The faux fur pads are made from acrylic, a pet-friendly stand-in for real fur that stays ultra-soft underfoot. It is designed for 16 inch studs but mounts at any spacing, one point into a stud and the second held by drywall anchors.",https://www.themeowpicks.com/products/wall-mounted-cat-shelf?variant=51522143387926,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/32-escape-nat.jpg?v=1783796290,93.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,SH15NASL,1,new
SH17NASL,"Wall-Mounted Cat Shelf - Natural Bamboo / 34"" / Slotted Shelf","The cat shelf is a staple for a reason. Built from solid bamboo, it makes a strong, elevated platform your cat can perch on or use as a step between other pieces. It comes in 18 and 34 inch lengths, so you can size it to the spot and the cat. Want it cozier? The optional plush bed turns the shelf into a warm nook to curl up in. The faux fur pads are made from acrylic, a pet-friendly stand-in for real fur that stays ultra-soft underfoot. It is designed for 16 inch studs but mounts at any spacing, one point into a stud and the second held by drywall anchors.",https://www.themeowpicks.com/products/wall-mounted-cat-shelf?variant=51522143420694,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/SH17NASL_Gallery2_SlottedShelf_34IN.jpg?v=1783694335,89.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,SH17NASL,1,new
LFT11ENNT,The Lift - English Chestnut Bamboo/Natural Canvas,"The Lift is the flexible one. On its own it gives a single cat a ramp to climb and a hammock to lounge in, a complete little perch in one piece. Drop it into a larger layout and it becomes another stop on the route for a whole crew of cats. The modular design lets you set it up however the wall wants it, ramp angled up or down, positioned to the left or the right. It works with studs at 16 or 24 inch spacing and goes up without fuss.",https://www.themeowpicks.com/products/the-lift-cat-hammock-bed?variant=51522142830870,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/lift_eng.jpg?v=1783796692,81.60,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Steps & Ramps,,,,LFT11ENNT,1,new
LFT11ENCH,The Lift - English Chestnut Bamboo/Charcoal Gray Canvas,"The Lift is the flexible one. On its own it gives a single cat a ramp to climb and a hammock to lounge in, a complete little perch in one piece. Drop it into a larger layout and it becomes another stop on the route for a whole crew of cats. The modular design lets you set it up however the wall wants it, ramp angled up or down, positioned to the left or the right. It works with studs at 16 or 24 inch spacing and goes up without fuss.",https://www.themeowpicks.com/products/the-lift-cat-hammock-bed?variant=51522142863638,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/lift_eng_charcoal.jpg?v=1783796864,81.60,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Steps & Ramps,,,,LFT11ENCH,1,new
LFT11ONNT,The Lift - Onyx Bamboo/Natural Canvas,"The Lift is the flexible one. On its own it gives a single cat a ramp to climb and a hammock to lounge in, a complete little perch in one piece. Drop it into a larger layout and it becomes another stop on the route for a whole crew of cats. The modular design lets you set it up however the wall wants it, ramp angled up or down, positioned to the left or the right. It works with studs at 16 or 24 inch spacing and goes up without fuss.",https://www.themeowpicks.com/products/the-lift-cat-hammock-bed?variant=51522142896406,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/lift_main_photo_3abaaccd-66b3-4f3f-967d-354c16da63d1.jpg?v=1783796667,81.60,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Steps & Ramps,,,,LFT11ONNT,1,new
LFT11ONCH,The Lift - Onyx Bamboo/Charcoal Gray Canvas,"The Lift is the flexible one. On its own it gives a single cat a ramp to climb and a hammock to lounge in, a complete little perch in one piece. Drop it into a larger layout and it becomes another stop on the route for a whole crew of cats. The modular design lets you set it up however the wall wants it, ramp angled up or down, positioned to the left or the right. It works with studs at 16 or 24 inch spacing and goes up without fuss.",https://www.themeowpicks.com/products/the-lift-cat-hammock-bed?variant=51522142929174,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/lift_onyx_gry.jpg?v=1783796716,81.60,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Steps & Ramps,,,,LFT11ONCH,1,new
LFT11NANT,The Lift - Natural Bamboo/Natural Canvas,"The Lift is the flexible one. On its own it gives a single cat a ramp to climb and a hammock to lounge in, a complete little perch in one piece. Drop it into a larger layout and it becomes another stop on the route for a whole crew of cats. The modular design lets you set it up however the wall wants it, ramp angled up or down, positioned to the left or the right. It works with studs at 16 or 24 inch spacing and goes up without fuss.",https://www.themeowpicks.com/products/the-lift-cat-hammock-bed?variant=51522142961942,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/lift-further-away-shot.jpg?v=1783796595,81.60,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Steps & Ramps,,,,LFT11NANT,1,new
LFT11NACH,The Lift - Natural Bamboo/Charcoal Gray Canvas,"The Lift is the flexible one. On its own it gives a single cat a ramp to climb and a hammock to lounge in, a complete little perch in one piece. Drop it into a larger layout and it becomes another stop on the route for a whole crew of cats. The modular design lets you set it up however the wall wants it, ramp angled up or down, positioned to the left or the right. It works with studs at 16 or 24 inch spacing and goes up without fuss.",https://www.themeowpicks.com/products/the-lift-cat-hammock-bed?variant=51522142994710,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/lift_01.jpg?v=1783796793,81.60,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Steps & Ramps,,,,LFT11NACH,1,new
HSP11ENDB,Horizontal Scratching Post - English Chestnut Bamboo / 2-Tier / Double,"Mount the pole horizontally and it changes the whole game. Now your cat gets a long sisal surface to stretch along and rake, and because it sits up the wall it nudges them to jump for it, which is exercise dressed up as play. Your furniture gets a break in the bargain. The poles fit on the front or the back of the mounting plank, which lets you build doubled-up posts and mix diagonal, vertical, and horizontal runs into one interlocking climb. That variety is a gift in a multi-cat home. Anchor one plank into a stud and use the drywall anchors for the second, though for the steadiest result and easy expansion later, aim to hit studs with both.",https://www.themeowpicks.com/products/horizontal-scratching-post-for-cats?variant=51522143748374,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/XJeTYU6X.jpg?v=1783797209,190.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Scratchers & Scratching Posts,,,,HSP11ENDB,1,new
HSP11EN,Horizontal Scratching Post - English Chestnut Bamboo / 2-Tier / Single,"Mount the pole horizontally and it changes the whole game. Now your cat gets a long sisal surface to stretch along and rake, and because it sits up the wall it nudges them to jump for it, which is exercise dressed up as play. Your furniture gets a break in the bargain. The poles fit on the front or the back of the mounting plank, which lets you build doubled-up posts and mix diagonal, vertical, and horizontal runs into one interlocking climb. That variety is a gift in a multi-cat home. Anchor one plank into a stud and use the drywall anchors for the second, though for the steadiest result and easy expansion later, aim to hit studs with both.",https://www.themeowpicks.com/products/horizontal-scratching-post-for-cats?variant=51522143781142,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/w50WoFdg.jpg?v=1783797414,132.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Scratchers & Scratching Posts,,,,HSP11EN,1,new
HSP12ENDB,Horizontal Scratching Post - English Chestnut Bamboo / 3-Tier / Double,"Mount the pole horizontally and it changes the whole game. Now your cat gets a long sisal surface to stretch along and rake, and because it sits up the wall it nudges them to jump for it, which is exercise dressed up as play. Your furniture gets a break in the bargain. The poles fit on the front or the back of the mounting plank, which lets you build doubled-up posts and mix diagonal, vertical, and horizontal runs into one interlocking climb. That variety is a gift in a multi-cat home. Anchor one plank into a stud and use the drywall anchors for the second, though for the steadiest result and easy expansion later, aim to hit studs with both.",https://www.themeowpicks.com/products/horizontal-scratching-post-for-cats?variant=51522143813910,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/Rl3aW55c.jpg?v=1783797465,229.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Scratchers & Scratching Posts,,,,HSP12ENDB,1,new
HSP12EN,Horizontal Scratching Post - English Chestnut Bamboo / 3-Tier / Single,"Mount the pole horizontally and it changes the whole game. Now your cat gets a long sisal surface to stretch along and rake, and because it sits up the wall it nudges them to jump for it, which is exercise dressed up as play. Your furniture gets a break in the bargain. The poles fit on the front or the back of the mounting plank, which lets you build doubled-up posts and mix diagonal, vertical, and horizontal runs into one interlocking climb. That variety is a gift in a multi-cat home. Anchor one plank into a stud and use the drywall anchors for the second, though for the steadiest result and easy expansion later, aim to hit studs with both.",https://www.themeowpicks.com/products/horizontal-scratching-post-for-cats?variant=51522143846678,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/vK9S6TOl.jpg?v=1783797439,155.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Scratchers & Scratching Posts,,,,HSP12EN,1,new
HSP11ONDB,Horizontal Scratching Post - Onyx Bamboo / 2-Tier / Double,"Mount the pole horizontally and it changes the whole game. Now your cat gets a long sisal surface to stretch along and rake, and because it sits up the wall it nudges them to jump for it, which is exercise dressed up as play. Your furniture gets a break in the bargain. The poles fit on the front or the back of the mounting plank, which lets you build doubled-up posts and mix diagonal, vertical, and horizontal runs into one interlocking climb. That variety is a gift in a multi-cat home. Anchor one plank into a stud and use the drywall anchors for the second, though for the steadiest result and easy expansion later, aim to hit studs with both.",https://www.themeowpicks.com/products/horizontal-scratching-post-for-cats?variant=51522143879446,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/21qweb-1536x1536.jpg?v=1783796932,190.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Scratchers & Scratching Posts,,,,HSP11ONDB,1,new
HSP11ON,Horizontal Scratching Post - Onyx Bamboo / 2-Tier / Single,"Mount the pole horizontally and it changes the whole game. Now your cat gets a long sisal surface to stretch along and rake, and because it sits up the wall it nudges them to jump for it, which is exercise dressed up as play. Your furniture gets a break in the bargain. The poles fit on the front or the back of the mounting plank, which lets you build doubled-up posts and mix diagonal, vertical, and horizontal runs into one interlocking climb. That variety is a gift in a multi-cat home. Anchor one plank into a stud and use the drywall anchors for the second, though for the steadiest result and easy expansion later, aim to hit studs with both.",https://www.themeowpicks.com/products/horizontal-scratching-post-for-cats?variant=51522143912214,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/zZLO-alx.jpg?v=1783694335,132.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Scratchers & Scratching Posts,,,,HSP11ON,1,new
HSP12ONDB,Horizontal Scratching Post - Onyx Bamboo / 3-Tier / Double,"Mount the pole horizontally and it changes the whole game. Now your cat gets a long sisal surface to stretch along and rake, and because it sits up the wall it nudges them to jump for it, which is exercise dressed up as play. Your furniture gets a break in the bargain. The poles fit on the front or the back of the mounting plank, which lets you build doubled-up posts and mix diagonal, vertical, and horizontal runs into one interlocking climb. That variety is a gift in a multi-cat home. Anchor one plank into a stud and use the drywall anchors for the second, though for the steadiest result and easy expansion later, aim to hit studs with both.",https://www.themeowpicks.com/products/horizontal-scratching-post-for-cats?variant=51522143944982,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/YgmnmheT.jpg?v=1783797363,229.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Scratchers & Scratching Posts,,,,HSP12ONDB,1,new
HSP12ON,Horizontal Scratching Post - Onyx Bamboo / 3-Tier / Single,"Mount the pole horizontally and it changes the whole game. Now your cat gets a long sisal surface to stretch along and rake, and because it sits up the wall it nudges them to jump for it, which is exercise dressed up as play. Your furniture gets a break in the bargain. The poles fit on the front or the back of the mounting plank, which lets you build doubled-up posts and mix diagonal, vertical, and horizontal runs into one interlocking climb. That variety is a gift in a multi-cat home. Anchor one plank into a stud and use the drywall anchors for the second, though for the steadiest result and easy expansion later, aim to hit studs with both.",https://www.themeowpicks.com/products/horizontal-scratching-post-for-cats?variant=51522143977750,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/GFHTGW2D.jpg?v=1783797339,155.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Scratchers & Scratching Posts,,,,HSP12ON,1,new
HSP11NADB,Horizontal Scratching Post - Natural Bamboo / 2-Tier / Double,"Mount the pole horizontally and it changes the whole game. Now your cat gets a long sisal surface to stretch along and rake, and because it sits up the wall it nudges them to jump for it, which is exercise dressed up as play. Your furniture gets a break in the bargain. The poles fit on the front or the back of the mounting plank, which lets you build doubled-up posts and mix diagonal, vertical, and horizontal runs into one interlocking climb. That variety is a gift in a multi-cat home. Anchor one plank into a stud and use the drywall anchors for the second, though for the steadiest result and easy expansion later, aim to hit studs with both.",https://www.themeowpicks.com/products/horizontal-scratching-post-for-cats?variant=51522144010518,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/iS61fvJ3.jpg?v=1783797388,190.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Scratchers & Scratching Posts,,,,HSP11NADB,1,new
HSP11NA,Horizontal Scratching Post - Natural Bamboo / 2-Tier / Single,"Mount the pole horizontally and it changes the whole game. Now your cat gets a long sisal surface to stretch along and rake, and because it sits up the wall it nudges them to jump for it, which is exercise dressed up as play. Your furniture gets a break in the bargain. The poles fit on the front or the back of the mounting plank, which lets you build doubled-up posts and mix diagonal, vertical, and horizontal runs into one interlocking climb. That variety is a gift in a multi-cat home. Anchor one plank into a stud and use the drywall anchors for the second, though for the steadiest result and easy expansion later, aim to hit studs with both.",https://www.themeowpicks.com/products/horizontal-scratching-post-for-cats?variant=51522144043286,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/hor_polee.jpg?v=1783694334,132.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Scratchers & Scratching Posts,,,,HSP11NA,1,new
HSP12NADB,Horizontal Scratching Post - Natural Bamboo / 3-Tier / Double,"Mount the pole horizontally and it changes the whole game. Now your cat gets a long sisal surface to stretch along and rake, and because it sits up the wall it nudges them to jump for it, which is exercise dressed up as play. Your furniture gets a break in the bargain. The poles fit on the front or the back of the mounting plank, which lets you build doubled-up posts and mix diagonal, vertical, and horizontal runs into one interlocking climb. That variety is a gift in a multi-cat home. Anchor one plank into a stud and use the drywall anchors for the second, though for the steadiest result and easy expansion later, aim to hit studs with both.",https://www.themeowpicks.com/products/horizontal-scratching-post-for-cats?variant=51522144076054,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/9dQQlnGV.jpg?v=1783797260,229.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Scratchers & Scratching Posts,,,,HSP12NADB,1,new
HSP12NA,Horizontal Scratching Post - Natural Bamboo / 3-Tier / Single,"Mount the pole horizontally and it changes the whole game. Now your cat gets a long sisal surface to stretch along and rake, and because it sits up the wall it nudges them to jump for it, which is exercise dressed up as play. Your furniture gets a break in the bargain. The poles fit on the front or the back of the mounting plank, which lets you build doubled-up posts and mix diagonal, vertical, and horizontal runs into one interlocking climb. That variety is a gift in a multi-cat home. Anchor one plank into a stud and use the drywall anchors for the second, though for the steadiest result and easy expansion later, aim to hit studs with both.",https://www.themeowpicks.com/products/horizontal-scratching-post-for-cats?variant=51522144108822,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/hor_pole_2_web.jpg?v=1783797014,155.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Scratchers & Scratching Posts,,,,HSP12NA,1,new
NST14ENCH,"The Cat Nest Bed - English Chestnut Bamboo / Gray Plush / 18"" Solid Shelf","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522144731414,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/8IA7oT1T.jpg?v=1783798036,114.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST14ENCH,1,new
NST17ENCH,"The Cat Nest Bed - English Chestnut Bamboo / Gray Plush / 34"" Solid Shelf","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522144764182,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/nest-34eng-gry.jpg?v=1783798438,144.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST17ENCH,0,new
NST15ENCH,"The Cat Nest Bed - English Chestnut Bamboo / Gray Plush / 34"" Escape Hatch","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522144796950,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/nest-escape-enggry.jpg?v=1783798462,148.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST15ENCH,1,new
NST14ENNT,"The Cat Nest Bed - English Chestnut Bamboo / Cream Plush / 18"" Solid Shelf","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522144829718,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/gpoKSmBN.jpg?v=1783798062,114.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST14ENNT,1,new
NST17ENNT,"The Cat Nest Bed - English Chestnut Bamboo / Cream Plush / 34"" Solid Shelf","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522144862486,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/CHVykJjV.jpg?v=1783798088,144.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST17ENNT,0,new
NST15ENNT,"The Cat Nest Bed - English Chestnut Bamboo / Cream Plush / 34"" Escape Hatch","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522144895254,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/0lWIDm79.jpg?v=1783798113,148.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST15ENNT,1,new
NST14EN,"The Cat Nest Bed - English Chestnut Bamboo / None / 18"" Solid Shelf","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522144928022,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/Soyj9BGe.jpg?v=1783798137,102.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST14EN,1,new
NST17EN,"The Cat Nest Bed - English Chestnut Bamboo / None / 34"" Solid Shelf","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522144960790,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/2gBsDyRh.jpg?v=1783798163,132.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST17EN,0,new
NST15EN,"The Cat Nest Bed - English Chestnut Bamboo / None / 34"" Escape Hatch","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522144993558,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/XBIuWnXg.jpg?v=1783798191,137.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST15EN,1,new
NST14ONCH,"The Cat Nest Bed - Onyx Bamboo / Gray Plush / 18"" Solid Shelf","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522145026326,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/MP9Ve19r.jpg?v=1783797885,114.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST14ONCH,1,new
NST17ONCH,"The Cat Nest Bed - Onyx Bamboo / Gray Plush / 34"" Solid Shelf","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522145059094,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/nest-34-onyx-gry.jpg?v=1783798413,144.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST17ONCH,1,new
NST15ONCH,"The Cat Nest Bed - Onyx Bamboo / Gray Plush / 34"" Escape Hatch","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522145091862,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/nest-escape-onyx-gry.jpg?v=1783694335,148.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST15ONCH,1,new
NST14ONNT,"The Cat Nest Bed - Onyx Bamboo / Cream Plush / 18"" Solid Shelf","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522145124630,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/eBO5RJCB.jpg?v=1783797909,114.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST14ONNT,1,new
NST17ONNT,"The Cat Nest Bed - Onyx Bamboo / Cream Plush / 34"" Solid Shelf","The Nest gives a cat a bed off the floor without a bulky tower taking over the room. A solid bamboo frame carries a soft faux fur pad, and a curved ledge across the front gives your cat something to brace their feet against or peer over while feeling tucked away. The sides stay open, so a cat can stretch right out and still keep an eye on things. It mounts to the wall on any stud spacing, one point into a stud and the second held with drywall anchors, so you can place it where your cat already likes to sit up high. Choose from a few shelf sizes and pad colors to suit the wall you have.",https://www.themeowpicks.com/products/the-cat-nest-bed?variant=51522145157398,https://cdn.shopify.com/s/files/1/0999/4354/7158/files/epfE9Sve.jpg?v=1783797934,144.00,USD,Catastrophic Creations,Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Furniture > Cat Perches & Shelves,,,,NST17ONNT,1,new
